h_comment,h_date,h_name,h_rating,h_reviewer_name,h_title_comment
"Tôi đã cân nhắc giữa villa tại Bay resort hay Golf land, cuối cùng được thuyết phục rằng Golf land mới hơn và đẹp hơn. Tuy nhiên đến lúc ở thì thấy có vẻ đó là lựa chọn sai lầm vì Golf Land vẫn còn đang xây dựng, xe tải đi lại rất nhiều gây bụi và ồn. Khu này cũng xa quá và ít xe trung chuyển nên thường phải đợi rất lâu. Có lái xe không bật máy lạnh dù ngoài trời rất nóng. Ngày tôi ở mạng không có nên cũng không có TV, ấm đun nước hỏng phải gọi đổi. Nếu đã hoàn thiện xây dựng và hạn chế được du khách Trung quốc thì không có lí do gì để không quay lại.",  thg 7 2016,Vinpearl Resort Nha Trang,ui_bubble_rating bubble_40,Quepham,"Vinpearl Golf land, còn đang xây dựng"
"Gia đình tôi đã có 1 kì nghỉ vui vẻ. Nhân viên tiếp tân nhiệt tình vui vẻ, đặc biệt nhân viên Mỹ Hảo rất nhiệt tình.  Tuy nhiên, buffet ăn sáng cần thay đổi thực đơn nhiều hơn. Gia đình tôi ăn sáng mà đồ ăn gần như ko thay đổi gì, giống nhau 3 ngày liên tiếp.",  thg 9 2019,Vinpearl Discovery Sealink Nha Trang,ui_bubble_rating bubble_40,Bui,Chuyến đi vui vẻ
"Đến lúc 12am. Đợi 2pm để được check in. 5pm báo là chưa có phòng. Nhà có 2 trẻ con nằm dặt dẹo ở sảnh do mệt. Chỉ thấy có xin lỗi, không thấy bồi thường thiệt hại hay chính sách hỗ trợ ji cả. Mất cả một ngày đầy  thất vọng. Đặt qua agoda chỉ đảm bảo về giá (chưa check lại) nhưng đảm bảo về dịch vụ thì chắc là không.",  thg 2 2016,Vinpearl Resort Nha Trang,ui_bubble_rating bubble_10,Vu T,Kinh khủng
"Vinpearl Nha Trang là một nơi khá đặc sắc, được xây dựng trên một đảo riêng. Tôi thấy hài lòng với kì nghỉ này, nhất là sau cả năm làm việc cật lực. Cảm ơn Ms Minh Hưởng, Tour Operation tại Ks Vinpearl Premium, một người rất nhiệt tình mà chúng tôi gặp trên cáp treo, đã giới thiệu cho đoàn chúng tôi các thông tin thú vị về Vinpearl và được biết còn nhiều khu nghỉ dưỡng khác nữa, lần tới, chúng tôi sẽ đăng kí tai Ks Vinpearl Premium.",  thg 10 2015,Vinpearl Resort Nha Trang,ui_bubble_rating bubble_40,johny j,Cảnh quan đẹp và là nơi đáng để nghỉ dưỡng
"Tôi và gia đình có kỳ nghỉ vào cuối tháng 8, tức thời điểm không còn gọi là High OCC nữa và tôi cũng thấy lượng khách đến nghỉ không nhiều nhưng đáng tiếc phải hơn 2h chiều mới có phòng dù trong booking có ghi là 2h check in. Đó là vì tôi cũng yêu cầu chặt chẽ mới nhận phòng sớm (sớm là sau 2h chiều) và tôi có con nhỏ cần nghỉ ngơi. Và mặc dù không thực sự đông khách đến mức không có đủ thời gian để dọn phòng thì sau 2h chiều ngày hôm sau khi cả nhà đi chơi cả buổi sáng và ăn trưa xong rồi lên phòng thì phòng cũng vẫn chưa được dọn. Điện thoại hỏi thì nhận được câu trả lời là phải dọn lần lượt từng phòng một. Buổi tối khi được gửi tặng quà tối thì chẳng nhận được câu",  thg 9 2015,Vinpearl Resort Nha Trang,ui_bubble_rating bubble_40,BlackcatNguyen,Phục vụ chưa thật sự đúng tầm 5 sao
"- Tiện nghi: Phòng Deluxe hơi nhỏ, tiện nghi ở mức khá, vệ sinh sạch sẽ. - Nhân viên: rất nhiệt tình, thân thiện và dễ mến. - Tiện ích khu vực:Wifi kém,rất chập chờn. Có nhiều chỗ giải trí, đi lại thuận thiện, Tuy nhiên bể bơi chưa được sạch lắm, nhất là khi buổi tối khi hệ thống lọc dừng hoạt động nhìn rõ rác bẩn đọng dưới đáy bể(Cho nên không nện đi bơi buổi tối) - Vấn đề cần lưu ý nhất là ăn uống: Món ăn kém ngon(nhất là hải sản mặc dù là miền biển, cá tôm ăn rất dở, bở, có vẻ là thực phẩm không được tươi); Món phở không trụng bánh nên ăn rất nguội; Cơ cấu rau xanh ít, 3 ngày cùng một món rau cải xào nấm... Nhà hàng Âu ăn buổi sáng sớm bị tối do bật ít đèn( đề nghị nhân viên bật đèn nhưng không được...???) - Mình ghi càm nhận tương đối chi tiết, chỉ mong dịch vụ được ngày",  thg 6 2015,Vinpearl Resort Nha Trang,ui_bubble_rating bubble_40,YeuVietNam,Một kỳ nghỉ khá thú vị tại Vinpearl resort Nha Trang
"Đã vài lần đến khu resort, mới đầu thấy rất đẹp và thuận tiện, mọi thứ đều có sẵn: ăn, uống, vui chơi, tắm bể, tắm biển, công viên nước, thủy cung... nhưng dần những lần sau, thấy càng ngày càng thất vọng. Nội thất các phòng khách sạn tuy sạch sẽ nhưng đồ đạc đều có vẻ lạc hậu, dù nơi đây có phong cách kiểu châu Âu. Nhà hàng ăn tự chọn 3 bữa khá nhiều món, nhưng không đặc sắc, có vẻ gì đó bình dân, số lượng là chính. Bãi biển riêng nhân tạo, khá vắng, cát mịn, tuy nhiên cảnh nhìn về phía khách sạn thì không ấn tượng chút nào. Nhân viên ở đây một số khá chuyên nghiệp và rất nhiệt tình, một số thì hơi chậm và nhầm lẫn, nhưng nếu đi vào mùa hè thì ai cũng sẽ phải chờ đợi vì khách sạn quá đông. Nói chung, đây không phải khu nghỉ dành cho các cặp đôi, hoặc đi công tác, mà chỉ phù hợp",  thg 1 2015,Vinpearl Resort Nha Trang,ui_bubble_rating bubble_30,dangquang,Phù hợp cho gia đình có trẻ nhỏ
"Toi di cong chuyen tai thanh pho nha trang va nghi tai khach san vinpeanr phai ra dao,doi tau lau va chuyen nhieu Chang duong moi den khach san.bien ko dep lam do mua va gio. Phong khach san nho va nhan vien moi nhieu qua,ko chuyen nghiep",  thg 9 2014,Vinpearl Resort Nha Trang,ui_bubble_rating bubble_20,Nhatrangbuon,Gia dat qua
"Thật là một kỳ nghỉ tuyệt vời. Các con có nhiều lựa chon trong các trò chơi, cha mẹ hoàn toàn yên tâm khi con tự do vui chơi trong khu vực này. Có vẻ phòng ở khu vực có mã số đầu là 8 thì tốt hơn ở khu vực có mã số đầu là 7? Nhìn chung mọi thứ thật tuyệt.",  thg 8 2014,Vinpearl Resort Nha Trang,ui_bubble_rating bubble_40,Hatom75,Vui chơi- Nghỉ dưỡng
"Villa 4 người rất rộng, có hồ bơi riêng, ra biển 5 phút, rất tiện lợi. Phòng chỉ có khăn tắm, không có khăn tay. Bãi biển đẹp, nước trong. Buffet rất ngon. Điểm trừ là khách quá đông, đi lại gọi xe đón khá lâu. Checkin lâu, hơi lộn xộn. Mua combo Vinpearl Land nên hỏi kỹ ngày hiệu lực Vinpearl Land.",  thg 7 2019,Vinpearl Discovery Sealink Nha Trang,ui_bubble_rating bubble_40,Long Pham,Villa tuyệt vời. Dịch vụ tốt.
"Phòng sạch sẽ  , đẹp , nhưng đợt này lạnh , gió nhiều không tắm biển được  , bãi biển cát rất trắng  ,cây cối xanh mướt , vườn Nhật đẹp , biểu diễn chim vui , thú vị . Bufet 3 bữa  thức ăn đa dạng, ngon đặc món kem rất hấp dẫn ,nước uống cũng ok , nhưng có lẽ thêm nhiều món hải sản hơn.",  thg 11 2021,Vinpearl Resort & Spa Nha Trang Bay,ui_bubble_rating bubble_40,Kim Vân,Nghỉ dưỡng ở ks Vinpearl
"Tôi cùng gia đình nghĩ dưỡng tại Dis2 vào tháng 6/2019. Có đánh giá Dis2 thế này nhé. Đồ ăn ở đây chưa đa dạng và không hợp khẩu vị. Villas tạm ổn. Đi lại đợi xe điện lâu, đi khu vui chơi bạn lễ tân nói 13:40 có xe nhưng 14:00 mới có xe. Nhân viên ở đây rất nhiệt tình, niềm nở, cảm ơn bạn Quỳnh Như và Minh Hùng nhân viên nhà hàng đã hỗ trợ cho tôi rất nhiều khi tôi ở đây.",  thg 7 2019,Vinpearl Discovery Sealink Nha Trang,ui_bubble_rating bubble_30,Uyên Nguyễn,Nghĩ dưỡng tại Dis2 tạm ổn
Chất lượng phục vụ rất tốt. Nhân viên làm việc rất chuyên nghiệp. Tôi rất hài lòng. Phong cảnh cũng như vệ sinh rất tốt. Nhân viên rất tận tình chăm sóc khách hàng. Cảm ơn bạn Úc và Phó nhân viên nhà hàng đã hỗ trợ cho tôi rất nhiều khi tôi ở đây.,  thg 6 2019,Vinpearl Discovery Sealink Nha Trang,ui_bubble_rating bubble_40,HanTran,Chuyến tham quan
"Nơi này nghĩ dưỡng tốt, không khí trong lành. Thích hợp cho chuyến đi gia đình.  Khu vui chơi thêm nhiều trò chơi và nơi nghỉ mát nhiều hơn. Thêm khu ăn uống cần rộng rãi và thoáng mát cho khách nghỉ ngơi hoạt động.",  thg 6 2019,Vinpearl Discovery Sealink Nha Trang,ui_bubble_rating bubble_40,Quynh Nhi,Thoải mái
"Cảnh đẹp, phục vụ tốt. Nên có hành lang che nắng ở khu vui chơi thì tuyệt hơn. Di chuyển hơi mất thời gian. Buffet ngon. Phòng đẹp biển đẹp..... mọi thứ tuyệt. Trẻ em co nhiều trò chơi. Nên có them dịch vụ xe điện ở khu vui chơi.",  thg 6 2019,Vinpearl Discovery Sealink Nha Trang,ui_bubble_rating bubble_40,Huy Huynh,Ky nghi tuyet voi
"Villa 2 phòng ngủ View sát biển rất đẹp, sạch sẽ, dịch vụ tốt, nhân viên chuyên nghiệp, thân thiện, mình rất hài lòng. Gia đình mình đi mùa thấp điểm, Nha Trang và Vinpearl đều vắng nên cano, xe điện đưa đón khách đều rất nhanh. Ăn buffet 3 bữa cũng khá ngon, có thay đổi món cho mỗi bữa ăn, chất lượng xứng với giá nhé. Mua kèm vé vui chơi Vinwonders 1 ngày nhưng được chơi luôn cả 2 ngày, so ra cực kỳ rẻ nè. Chỉ duy nhất 1 điểm trừ là khăn lông các loại trong phòng tắm rất cũ, mong Resort thay khăn, nâng cao chất lượng khăn lông cho khách nhé :)",  thg 3 2021,Vinpearl Resort & Spa Nha Trang Bay,ui_bubble_rating bubble_40,Bella k,Villa beachfront is really beautiful 
Lâu ngày mới có dịp cùng bạn bè đồng nghiệp đi nghĩ ngơi tại Vinpearl Discovery 2!  Cảnh quan và dịch vụ thật hoàn hảo! Sẽ có dịp quay lại! Cảm ơn các bạn lễ tân và nhân viên ở đây rất nhiệt tình! Đặc biệt cảm ơn bạn Vang bộ phận nhà hàng rất nhiều đã chỉ dẫn một số vấn đề ko biết khi ở bên này!,  thg 12 2018,Vinpearl Discovery Sealink Nha Trang,ui_bubble_rating bubble_40,Hồ Tấn Lực,Ngày nghỉ tuyệt vời!
"Minh rat an tuong voi giuong ngu tai khach san. No that su rat tuyet. Nhan vien phuc vu rat tan tinh, vui ve, hoa dong. Vinpearl Discovery 2 mang lai cam giac thoai mai cho minh khi nghi duong tai day.",  thg 12 2018,Vinpearl Discovery Sealink Nha Trang,ui_bubble_rating bubble_40,La My Hoa,Vinpearl Discovery 2 - Wonderful
"Gia đình tôi có dành 3 ngày ở Discovery 2. Biệt thự rộng, thoáng đãng,sạch sẽ, nội thất sang trọng. Nhân viên nhiệt tình chu đáo hỗ trợ hết mình các khó khăn của khách hàng.Dịch vụ chăm sóc y tế  cho trẻ nhỏ luôn túc trực và trợ giúp chu đáo cho em bé nhà mình.",  thg 12 2018,Vinpearl Discovery Sealink Nha Trang,ui_bubble_rating bubble_40,Lai Van Manh,Nhân viên nhiệt tình chu đáo+phòng sang trọng
"Thật sự gia đình tôi đã có 1 kỳ nghỉ đầy thú vị tại Vinpearl Discovery2.  Cảnh quan đẹp, thoáng mát, sạch sẽ. Đội ngủ nhân viên hết sức thân thiện & nhiệt tình. Đáp ứng đầy đủ các nhu cầu của gia đình tôi.  Buffet rất ngon nhưng tôi có kiến nghị nên thay đổi nhiều thực đơn cho các ngày khác nhau tránh sự nhàm chán khi lưu trú dài ngày tại đây.",  thg 12 2018,Vinpearl Discovery Sealink Nha Trang,ui_bubble_rating bubble_40,Thanh Thuy,Nghĩ dưỡng Tháng 12
"Đây là lần đầu tiên mình tới nghỉ dưỡng tại đây, mình thấy rất tuyệt vời ở khâu chào đón khách. Các món trong bữa buffet khá đa dạng, các nhân viên từ lễ tân khách sạn đến khu vui chơi tư vấn rất nhiệt tình. Vì thời tiết mình đi chơi vào ngày gió nhiều nên các khu trò chơi dừng hoạt động, không tham quan được hết khu vui chơi, không thể tắm hồ bơi, tắm biển, nên mình ước gì có dịch vụ xe điện chở mình tham quan các nơi trong hòn đảo xinh đẹp này hoặc ai đó có thể tư vấn mình những hoạt động thú vị mà mình có thể tham gia tại đây.  Mình về Nha Trang, được phục vụ 6 bữa ăn, các món ăn nấu rất vừa vị, nhân viên dọn vệ sinh rất tốt. Mình mong trong các bữa ăn nên có thêm đa dạng các món hải sản (mực hấp, mực xào, ốc, sò,..), các món đặc trưng hơn ở miền trung (VD: bánh căng, bánh",  thg 12 2020,Vinpearl Resort & Spa Nha Trang Bay,ui_bubble_rating bubble_40,Nguyenthicamvan V,tuyệt vời
"tuy diện thoại không hoạt động được tốt  , khu vui chơi nhiều trò hấp dẫn ,  resrot đồ ăn ngon  nhiều món ăn phong phú , spa tốt lịch sự có thể xông hơi miễn phí, phòng view đẹp thoái mái, nhân viên phục vụ nhiệt tình , vui vẻ với khách như là chị tuyền và chị nhi ở lễ tân nè.",  thg 12 2020,Vinpearl Resort & Spa Nha Trang Bay,ui_bubble_rating bubble_40,truong hoang my hung,nghỉ dưỡng tại vinpearl
"Phục vụ tốt, phòng đẹp, nội thất sang trọng, tiệc buffer khá tốt, tuy nhiên dễ bị ngấy, khu vui chơi nhiều không gian để khám phá, bãi biển đẹp, thích hợp cho kỳ nghỉ dưỡng theo gia đình, doanh nghiệp,...",  thg 10 2020,Vinpearl Resort & Spa Nha Trang Bay,ui_bubble_rating bubble_40,Trần Tiến Đạt,Review
"Về phần thủ tục từ bờ lẫn đảo tương đối nhanh, lịch sự, chu đáo. Mình thích nhất bạn Khương lễ tân đảo, tiếp chuyện dễ thương, lịch sự. Về buffet, mình dùng cả 3 bữa nhưng...quite bored, món ăn chán quá. Đa số các bạn lễ tân phục vụ tốt, nhiệt tình. Cho đội lễ tân điểm tuyệt đối. Có 1 bạn trong nhà hàng khi mình hỏi nước lọc thì tỏ vẻ khó chịu rồi chỉ tay mình kêu chị qua đó lấy đi, hơi khựng người xíu. Cải thiện lại nhé.",  thg 10 2020,Vinpearl Resort & Spa Nha Trang Bay,ui_bubble_rating bubble_30,milkcoffee,"Phòng sạch, dọn kĩ lưỡng nhưng dịch vụ và ăn uống ko đặc sắc"
"Khu villas rất yên tĩnh riêng biệt, nội thất và đồ dùng tiện nghi. Tuy nhiên, smart TV nhưng không dùng được chỉ xem được TV thường thôi. Bể bơi sạch sẽ nhưng khoảng sân hồ khá nhỏ và hẹp, không thoáng và không có bàn để làm việc đâu nếu ai đang muốn tìm nơi để vừa ở vừa làm việc. Customer service khá tốt. Tuy ở xa khu service/sảnh lớn nhưng bấm số 1 là có ngay xe rước, nhiều khi hẹn 15p mà 1p là tới 😅, thiếu gì là có ngay trong 1 nốt nhạc. Nhà hàng buffet rất ngon, phải nói là món nào cũng ngon. Đặc biệt là BBQ hải sản vào buổi tối. Thích nhất và ấn tượng nhất là đồ ăn luôn. Bản thân mình sẽ thích nhiều cây xanh và không gian thoáng, cho cảm giác thoáng đãng và relax hơn một xíu. Hồ bơi lớn đúng kiểu “Olympics”, bơi một vòng là thở không ra hơi 😆",  thg 10 2020,Vinpearl Resort & Spa Nha Trang Bay,ui_bubble_rating bubble_40,Như.,Villas cạnh biển 🌻
"Dịch vụ rất tốt, nhân viên siêu cute, đặc biệt là chị Yến Nhi, đồ ăn hợp khẩu vị vừa miệng dễ ăn, bãi biển rất đẹp, hồ bơi rộng và sạch sẽ. nhưng hệ thống wifi chưa được tối ưu vì cách đặng nhập còn phức tạp, sẽ khó khăn cho người lớn tuổi truy cập được. Khách sạn cần cải thiện hơn !",  thg 9 2020,Vinpearl Resort & Spa Nha Trang Bay,ui_bubble_rating bubble_40,Phạm Đặng Đăng Khoa,Kì nghỉ gia đình
